index,Tweet,Sentiment_llm
23070,"FX,BTC,Mining💪→Travel🛫🛳️🏝️🕌🏔️",1
9498,Pro Italia Beneficio 💚🤍❤️ 🧱,1
3436,"“You can't handle the truth!"" 
Karma, am I yours
is that your intuition
If that is your word
I'm the definition....",1
33809,Українська служба Польського радіо - Польське радіо для України,1
31119,"交通事故0を実現し事故で苦しむ人を無くす。
50年も続く交通戦争を終結させるのは人が車を運転しない事だ！
交通取締まりや安全啓発活動では終結せず。皆が安全と認めるINNOVATION安心して乗る自動運転車とその世界普及が交通戦争を終結させる最後の切り札だ！国 官民 企業間の垣根を越えAll WORLDでやりましょうよ！",-1
7537,"Ukrainian:
#artist #turist #nudist #minimalist #perfectionist

#nft #nfts #nftartist #nftartwork
#digitalartist #crypto #cryptoartist
#art #artwork #painter",1
30566,«будем живі – не помрем»,-1
6245,🇺🇸 The Trump RAID changed the USA. 8-8-22. It’s ON❗️I want the best for America & our children’s futures.,1
9986,Former Peeler. Former Skimmer. Ops Branch/Rose Petal. Surviving Larne Target Cox’n.,0
20560,Aid worker & non-aid worker. Child protection and education for children. Views are mine,0
28585,"Ni droite,gauche,religion. Tu veux me coller une étiquette ? Trace ta route.  #humour #TeamOM #politique #spiritualité #culture #checknews #PassVaccinal",-1
4452,"Crimean🇺🇦
#укртві

На реабілітацію: 5457082227287591

https://t.co/V7SYyPlZce
https://t.co/9tQsmabsRF
https://t.co/MVHLKCqhrx
https://t.co/p1KGM4Hst5
https://t.co/U1DOWAVvrk",1
12033,Hobbit,0
26602,"' The Light shines in the darkness, and the darkness could not read the Light ..""
John 1",0
7407,"🦑🗽⚖️📓💸📏Partisan de la Liberté, autant que faire se peut. compte semi-parodique.",1
24076,Pixel Artist x @wolfdotgame community gifs maker,0
8006,"Zа правду
Zа мир
Zа Победу",0
12581,"At the Center For Fundamental Rights covering geopolitics.
@Alapjogokert Központ geopolitikai elemzője. 
Opinions are my own.",-1
22680,"I'm Jomon by gene, born highlander province main island, Japan. Major in Image R&D. My favorites: playing guitar, old car, looking up stars",0
29737,"Democracy fan, politics nerd, equality enthusiast. Total news addict. 
Opinions are my own. RT/not = endorsements",0
9245,#StandWithUkraine,1
14553,Swede/Sweden. Political junkie. My opinions. Mainly Ukraine & Sweden 🇺🇦 🇸🇪  (swe/english). #Nafo. Слава Україні!,0
23068,#Maga #miga #israelisforever,1
31817,"Profesyonel Hayat Koçu Çobanı / Kiev Baş Şamanı /
Aklın Resmi Hesabı / Brain Official Account /
Carpe Diem /
Allah'sız, dinsiz, kitapsızın önde bayrak tutanı.",1
2589,I'm Frosya and I'm studying to be a journalist 📝,1
21170,Амбасадор Вогнику,1
32199,"Welshmen Will Not Yield 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Living in Kyiv Oblast / Zaporizhzhia. Defending Ukraine, CDU. Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",0
4454,"#Ватниквбивця #СлаваУкраїні
#Russiaisaterroriststate  #NAFO #Fella #Fellalife  #fuckputin #putinisawarcriminal #standwithukraine #Героямслава",0
8070,Team 🇺🇦✊🏻* lebe in 🇪🇺 🇩🇪 * ❤️Stadt Vancouver 🇨🇦 * 🎶🎷#StandwithUkraine #ArmUkraineNow #PutinGoHome 💙💙💙💛💛💛,1
26873,"Historiker, Büroleiter MP #Ramelow bei @Thueringende, hier privates Gezwitscher, mag Bücher mit langweiligen Covers.",-1
8596,La Fundación ReporteYa es la red pionera de Periodismo Ciudadano y alfabetización digital en Venezuela. Dicta talleres sobre uso efectivo de redes sociales,0
29271,"Democracy is a quest, a never-ending seeking for better things.
— FDR, 1932 
🇩🇪🇪🇺🇺🇲🇮🇱🇹🇼 #politics #Politik #news #Germany #Europe #USA",1
15394,"When the whole world is running towards the edge of a cliff, he who is running in the opposite direction appears to have lost his mind.

- C. S. Lewis",0
30076,Pointe-Claire. Montreal. Quebec. Canada. Conservative. Bills. Hockey. Traditional Media.,0
1668,"Started with heaven in mind, now I'm here to raise hell. 
Angel transformed into a jinn.______________
Chauvinist Patriarch_
Defender of Pick Me's and TradGyals",0
10378,Slava Ukraini,0
4881,Nicey,1
2209,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/Lnfynaunaf",1
32163,"تعال واتبعني💯❤ يتم تنزيل الكثير من الأفلام الجيدة
 يوميًا💯❤ شكرا لك على اهتمامك💯❤",0
11094,Retired #Radiographer 💙 #FBNHS 💛 #Behçets♿️ #EnoughIsEnough 🔶🌹💚 #RejoinEU🇪🇺#FBPE #FBPEGlobal #SlavaUkraini #NAFO #Fellas #FBPPR #Dementia #Badgers He/Him,1
29071,Romana gioventù 🇮🇹 - SSL 🦅,0
22647,"Змінюйте світ на краще, тому що ви в ньому живете! © Андрій Кузьменко",-1
32495,"DaisdasDing. Jetzt neu! Mit Bild und Header!

Here to support the blue wave 🌊 It's not important that you FB, it's important that you vote!",0
13400,European against Islamization of Europe.,1
10620,"#AlterweißerMann; Steuerzahler.

Fan von Satire & Sarkasmus.

Pöbler werden geblockt!",0
31067,"🌊 #Science #NASA I am who I am, your approval isn't needed.
I don't look back unless it's a good view.
I act like a lady, but think like a boss.",1
27743,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",0
35169,☄📺 🚀🔥🌎🌋💥 politics is a divisive trick invented by Julius Caesar - divide and conquer #WorldLeadersHaveFailedUsAll,-1
4529,Ex sergent de la BA 112 Reims.,0
15489,"Non si può scegliere il modo di morire o il giorno. Si può soltanto decidere come vivere. Ora.
(Joan Baez)",0
17051,"#RussiaIsaTerrorisstate 
This hashtag should be in the trends every single day until russia is defeated

Russian warship go fk urself

It's HIMARS o'clock.",-1
28927,"♦Patriot & Globalist♦Awake not woke♦Viel Feind, viel Ehr'♦Unabhängigkeit bewahren: Follower unerwünscht - Danke!♦",1
4304,「噂のチャンネル」は、政治・経済、あらゆる報道に対して意見を発信しています。意見を言う（発信する）ことは国民としての権利、一人の意見でも政治や企業に考えを改めさせる事ができるかも知れません。,1
28320,CEO/Gamenance  Restauranteur/Gamer,0
34549,"If you’re looking for some transparent and relevant information regarding the world of cryptocurrency, https://t.co/ppoQlyt6IN is your choice. Whether you’re searching fo",0
9525,"Keeping Ukrainians safe and informed 24/7
• Full map of alerts: https://t.co/7OIvfyfUan

-

Built by Bernard Moerdler",0
22062,"Ivan, he/him, 27. Current,past and future events, geophysics,vegan.
Retweets/likes are not always endorsements!🏳️‍🌈🇮🇱🇺🇦 #russiaisaterroriststate",0
32826,"Засновник могилянського волонтерського фонду Нащадки Сагайдачного
https://t.co/Ea96n2hMNJ",1
22112,Site de réflexion et de réinformation,1
11324,Nec Aspera Terrent,0
15173,"Wer anderer Meinung ist, ist – ein schönes neues Wort – „Putinist“ das zur Meinungsfreiheit, Stasi und NetzDG ich bin Ex grün Ex Pirat LobbyControl :-))",0
29451,"She/her. As/is, no warranty, implied or otherwise. 80% kuudere. Loves puns and pasta, not always in that order. AMV maker on YT.
#NAFOExpansion",0
12070,"Руководитель מנהלת
@BellaRozenblat
Рус:
@IRC_AGNI-треды
https://t.co/h2Pjrzy5pp
https://t.co/rd6CrqC3tY
עברית
@AGNI_IRC
https://t.co/zOg6JOCnea",0
31764,Love Art / Adoro Arte,0
6198,"Hello,etching/writing/humanitarian issues.Prefer ethics over pragmatism.'Dayjob' has included casual esl/art teach.RTs/remusings often. CATCH-22 Best regards.NN",0
10502,EXPONIENDO LA REALIDAD DE TAMAULIPAS,0
27896,The news and opinions not allowed on Western media,0
518,"Freelancer on ukrain🇺🇦-vì͢dͭ.̯ c̢͚ͨu̷t̸.̶̲ ̰̉͘a̸̲͌r͢t̴i͠s̴̺t͍͢ ͒
💫NSFW
💫Dom⚡️Sup
💫 💙TP⚡️XA💛💫 https://t.co/QHDFMVOO7N 💫Nafo & fella headquarter✨️",0
14143,I support Ukraine. Slava Ukraine,1
31575,"交通事故0を実現し事故で苦しむ人を無くす。
50年も続く交通戦争を終結させるのは人が車を運転しない事だ！
交通取締まりや安全啓発活動では終結せず。皆が安全と認めるINNOVATION安心して乗る自動運転車とその世界普及が交通戦争を終結させる最後の切り札だ！国 官民 企業間の垣根を越えAll WORLDでやりましょうよ！",0
25817,Nothing Special,0
7845,Family means everything in this world when will the United Nato stand up to Putin end this war Now,1
8119,Ingénieur ETS - HES. Citoyen responsable,1
25378,We must become the change we want to see in the world. -- Mohandas K. Gandhi,1
14117,him | de l’importance d’être constant,1
7011,Active Fact finder ..always keeping them honest!,0
24732,Live news from Ukraine 24/7. Don't miss anything. #Ukrainenews #Russiawar #ArmUkraineNow,0
28817,no more nor less 🇮🇹🇪🇺🇺🇦NAFO - Lettere classiche e Giurisprudenza,1
18273,No Air no me！,1
14104,"Western military bases in the Gulf , with the Zionist occupation,
are the source of terrorism in the region .

https://t.co/sgfc8lGQ0A",0
20692,#UkraineWillWin #NAFO #Fellas #Ukraine #russiaisaterroriststate #stoprussia #StandWithUkraine #BeBraveLikeUkraine,-1
11800,"All by love, nothing by force. No one's master, no one's servant.",0
20370,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",1
33553,"Military, news, tech, sports, observers. Slava Ukraini
资深懂球帝IT自然地理科技偶发性魔幻文艺写手 番外是抗缅武装的粉丝，欢迎指教。 Fanwai is a super fan of the anti-Burmese armed forces",1
6802,"Mielipitetä on joka lähtöön, älkää otatko ”hernettä nenään” tai loukkaantuko toisten tai omasta puolesta. Mielipiteitä mahtuu maailmaan !",1
11732,"Independent reporting on UN: women, war & peace. Read globally: US-EU-Delhi-Nairobi-Lagos-Tokyo-AuNZ. Funding: Carnegie/OSF/readers. Ex-NYTers. Tips:DM or email",0
16633,"Pol, Éco, Aéro. Airline Captain. #MSc #MBA #ClassicLibéral #ThksNS,❤️ 64,🇫🇷, 🇬🇧,🇪🇸, 🇫🇮. #MeriSKRUK #GoNavy RT not Approval. #NoFN #McGillDad #DeadHead",1
12871,"Kampagne rund um die aktuellen Krisen.

Veranstaltungen, Aktionen und Diskussionen zu Möglichkeiten solidarischer Organisierung verschiedener Lebensbereiche.",1
6462,Why does hate for the West lead to support for warcriminal Putin? 💙💛 Russia for real https://t.co/0vyPDZTYpV 💙💛 Drones for freedom https://t.co/4PSEMYSsxs,1
2196,@glennkirschner2 @girlsreallyrule @DearAuntCrabby @funder @JimMcMahon @DevinCow #UltraHighResolutionPhotoGallery 📸 #ChillOutMusicCafe 🎸 #ChillOutMusicLounge,0
26698,"I don't fit well into 📦. Your 🏷  don't limit me... but your experience of me. Don't confuse the two!
@istecnico @iesebschool @liberalpt 🤸‍♂️",1
8783,Music Producer - Artist // Conceptual and electronic music productions. Individual art and design works.,0
1915,DA SEMPRE A DESTRA 🖤🇮🇹🖤,-1
25683,"Toxic to the toxic😈, wholesome to the wholesome😇. Into chaos, baseball, history, nature and dark shit.",0
16785,"I am a bot that evaluates articles. If you want to run the same NLP tools yourself, check out our website, or the Valurank extension on the chrome web store.",0
6345,"Australian section of the ICFI | https://t.co/aeO7t3OPms
Authorised by Cheryl Crisp for the Socialist Equality Party, Suite 906, 185 Elizabeth Street, Sydney, NSW, 2000.",0
16829,Bachelor of Economics specializes in accounting,1
23271,"Relieving suffering and empowering communities that have been affected by conflict, disaster and disease. Join us ⬇️.
https://t.co/VetxazLwHf",1
31569,"Фонд помощи украинским беженцам. Маленький фонд с открытым сердцем ❤️  Where is your help? Нет ничего ужаснее, чем равнодушие к чужому УЖАСУ!",1
8795,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",0
409,"I follow Ukrainian and Russian telegrams to give you the latest information on the Ukraine war.

Slava Ukraini 🇺🇦",0
30378,Youtobe : Mr.Nian念念,0
14355,Psssssssttttt!!! ......ssshhhh! calm down. Seriously..ssshhhhh.,1
30066,Twitter surfer with an interest in and support of Ukraines independence. Be warned I spam a lot.,0
382,US Army #Veteran | #Polls | #News | #TWGRP | #Politics | 32nd Degree #Freemason | “Keep it classy America.”| The real Leroy Jenkins,1
17488,"👩🏻‍🎓 🤔
For: Free thinking/Courtesy/NATO Alliance/Extended Europe/Free Ukraine/Environmental intelligence.
No cialtroni nel Parlamento Italiano. COERENZA.",1
20118,FRIENDS JOIN OUR CHANNEL AND WE'LL STOP THE WAR TOGETHER🇺🇦❤️🇺🇦,-1
24327,"positief, hou niet van gezeur. ook niet van discussies, te vermoeiend dus waarschijnlijk ben ik ook erg lui🤣",0
29088,"Кто с мечом к нам придет - от меча и погибнет.

Все споры приемлемы кроме личных оскорблений - таких сразу в бан.",1
15063,Mein bester Freund - ein Terrier.,1
14043,"#CocineroAMedias👨🏻‍🍳
#WildcatsTeamMTB
#CiclistaMTB 🚵
@ClubAmerica🦅#Barça
#Rams🏈
#Católico⛪
#ANTI_amlo🤢
Tú eres aquello q haces,no aquello q dices!",0
17832,"""We hang the petty thieves and appoint the great ones to public office."" -- Aesop",0
2693,Reporter ohne Grenzen verteidigt die Presse- und Informationsfreiheit weltweit. Wir kämpfen online wie offline gegen Zensur!,1
30423,"Casting a light on global Russian Military activity.
Where they are and what they are up to.

Find us: https://t.co/ez1rLWmVsf",-1
24493,"ДТП Киев Авария ФОТО ВИДЕО
https://t.co/pL0HKi1Cnx",1
3327,"Independent Journalist ,Director of @sdocenter  |I tweet my personal views | Instagram:@khalediskef Youtube: https://t.co/jWVdgLlz33",0
8926,WE WANT BJP FREE INDIA ✊✊,0
20507,авантюрист,0
15803,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",0
28989,"Últimas noticias, documentales, videos sobre los hechos más relevantes de Nicaragua y el mundo en JP+.",1
13039,"schreibt Texte, macht aus Texten bessere Texte, fotografiert, stellt Medienprodukte her",1
17509,"Hello, we're Julia, Igor and cat Vincent😼
and all our art🧡
Oil paintings🎨
Watercolor paintings",1
14096,Emerging Technology | Social ventures | Value Investing |,-1
26926,"#RBI Ecologie Liberté Sobriété Solidarité Démocratie Sécurité Numérique Journalisme @mieux_voter
Anti Putine ꑭ, Bloque Trolls complotistes & Fachos.",-1
35091,"London-based Country Risk analyst focused on #Russia, #Ukraine, #Belarus, #Baltics, #Eurasia & #Caucasus. 

All views are my own, RT ≠ endorsement.",1
16164,"Medio Oriente, yihadismo, geopolítica y Ex URSS. Futuro autor y periodista.  Newsletter: La Ventana al Mundo
@descifraguerra y @militantwire
IG: g_calderonlopez",-1
31200,"FinSvcPro: Early identifier of institutional & structural risks in structured debt markets. Leading Fin Reg, Leg, Policy analyst. NYT Bestselling Author",-1
28330,"f.Dptm Head/f.Erasmus Acad. Coo/tor,JMonnet T. R. Co/tor 2015-18, f.Director EurasianStudiesCentre,https://t.co/NMRoJzx6wd",1
22417,🎭 ♟ ⚽️ 🏒 #Iloveagoodmezzo 🎼   Resident Trollope apologist 🐎 / 🇺🇦 ☮️,1
20168,"Мы – команда Klymenko Time. СМОТРИТЕ НАШ YOUTUBE, ЧИТАЙТЕ НАС В СОЦСЕТЯХ СЕМЬ ДНЕЙ В НЕДЕЛЮ!",1
21439,Lottery Results Analysis & Predictions,0
15536,"Artist I Designer I Pro-Human, Free-Market I Anti #Marxist, gender #Feminist culture of HATE #StoptheHate 
https://t.co/uESGA2t6Vq",1
12441,DATTALION is home to the largest free and independent open-source database of photo and video footage from the russia’s war against Ukraine.,1
24895,I am who I am... I say what I think... And how unpredictable I am...,0
10189,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",1
4910,"@ukrainer
 I'll follow the sun
 https://t.co/NmUldmkYKq",0
18500,ex-rot-grün-wählerin distanziert sich von der aktuell braunen koalition.,1
16649,"Blåvit egenföretagare som har åsikter i det mesta. Har svårt för byråkrati, väntan och idioti.",1
14423,тут все гарне,-1
27556,Transmission of Mycobacterium bovis (#bovineTB): livestock/wildlife. Phylodynamics. Modelling. Ecology. Evolution. Adaptive dynamics. Host-parasite interaction.,0
17866,Люблю Україну,0
11562,Дніпро,1
9478,"सुरक्षा, रणनीति, अर्थव्यवस्था, विकास, ऊर्जा, संसाधन और ग्लोबल गवर्नेन्स पर विश्लेषण.",1
33580,We Love Science! #science #space,1
30188,"Exposing the Totalitarian, Statist, Marxist, Anti-American, Anti-Constitutional, & Anti-Liberty DNA of Democrats",1
30113,FACTORY MUST GROW.,0
31053,"UK writer of children's fiction. Loves visiting schools, bookshops and meeting astronauts. Book 2 of the May's Moon Trilogy now out.",0
11447,Not vegetarian,1
18252,"@glennkirschner2 @donwinslow @joncoopertweets @funder @TristanSnell @RoArquette @1drcole
 #Resist #TeamJustice #LGTBQ #BLM #PROCHOICE #GUNSENSE🚫MAGATS🚫DM",1
5860,Біла і пухнаста 🐈,1
22094,nothing,0
14036,Willkommen in der Informationswäscherei • Autodidakt • Freigeist • mit den Augen hören • nicht austauschbar • unmaskiert und nicht immunisiert,1
19649,"Politik und Zeitkritik. 
Nachrichten, Hintergründe und Kommentare zu Europa 🇪🇺, Ukraine 🇺🇦, Deutschland 🇩🇪, Russland.",0
14930,"Leader of #Anonymous on Saturdays 00:00-23:59 & some Fridays when Kron is drunk||Also most defo a spy
𝕊𝔼𝕏𝕌𝔸𝕃 𝔸ℕ𝔸ℝℂℍ𝕐
#StandWithUkraine
#MyBeanIsVanilla",1
19236,"Cybersecurity, Defense Tech, Mil Aviation, Space, OSINT. Antifascist",0
28094,"Ukrainian American Citizen 
Fine artist
Education:
Saint Petersburg Academy of Fine Arts, M.F.A., 1981
SBCC, AA, Photography, 2018
SBCC, AA, Film Studies, 2020",1
30941,"Building #Olmak, @extrafemi & @wakafiresupport. Columnist @1tvine & Alumni @tonyelumelufdn. Ft @IslandTalksCY, @BRT_Haber & more.",0
8369,"ДТП Киев Авария ФОТО ВИДЕО
https://t.co/pL0HKi1Cnx",0
5859,Hier könnte ihre Werbung stehen.,-1
9202,Global Outlook. Local Perspectives. Your Daily News Feed,0
4345,P.D.L akhy 1/4 du temps aigris le reste du temps,1
4942,"Deutschsprachiges Forum zur Ukraine:
Diskussionen, Tipps und Infos zu Reisen, Sprachen, Menschen, Visa, Kultur oder für nette Bekanntschaften in der Ukraine",1
13395,I am what I am.,1
13487,"Kiedy niesprawiedliwości staje  się prawem,opór staje się obowiązkiem. Thomas Jefferson",1
633,North America's political news network focused on Saving Ukraine & stopping Fascism in America. Democracy matters! #news #politics #ukraine #america #nra #Jan6,0
31652,"Mother, teacher and USA enthusiastic",1
1197,"Your time is limited, so don't waste it living someone else's life...
It's never too late to be who you might have been!",-1
24891,Sto Lat!,-1
8947,"Wer anderer Meinung ist, ist – ein schönes neues Wort – „Putinist“ das zur Meinungsfreiheit, Stasi und NetzDG ich bin Ex grün Ex Pirat LobbyControl :-))",1
6705,"Unparteilicher, friedensliebender, religionsfreier Tweet-Enthusiast, grosser Tierfreund, chronisch krank und schwerbehindert, hat früher viel geschrieben.",1
28878,"I thrive on curiosity. ""Why"" questions are my favorite. I am a work in progress. Enjoy sharing values & insights.",0
27607,"Dods Events organises roundtables, receptions, conferences and award ceremonies throughout the year. Follow us to keep up to date with all our events.",1
18055,"#VentureCap 
Technical, Sentiment, Fundamental 
#CRYPTO - #P2E #Metaverse #GAMING 
#BTC  #ETH - #Stocks - #Economy 
Not FA DYOR",0
8190,Fifty-something gwm finally content.  I wear my WOKE proudly!  No DMs please.,-1
13328," Wise men speak because they have something to say; fools because they have to say something.
✍️Retweets ≠ Endsmnt 🎓Ph.D. Health Services Research @UW 🇺🇸",1
5029,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",-1
2751,Warnung dieser Twitteraccount kann politisch/sarkastische und satirische Themen beinhalten,1
19102,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",0
29541,Culé,0
19799,"@RedHat @ansible-core Engineer.

🐍 #Python enthusiast.
Inspired by open source.
🍒🥧 @CherryPy maintainer.
💘💍 @bluebirrrrd.
🗣️ 🇺🇦🇺🇸
🙏 #StandWithUkraine",1
6051,"Fatti e pensieri che rilevano la verità, a volte con modi decisi, ma necessari. Non parteggio per qualcuno, ma per la giustizia sociale e l'onestà.",-1
2913,Ukrainian multimedia platform for broadcasting,-1
31561,"M.Phil @QAU_Official, Former SAV Fellow at Stimson Center Washington DC. #FreelanceWriter #Conflict #SouthAsia #GB  #Youth Ambassador #Paragliding",1
23507,"une mademoiselle, qui vit à Kyiv. Виношу свої думки у публічний простір.",0
16637,"39 Jahre, Bester Freund von meinem Atze 
🐕🐾❤️❤️ Mann mit viel ❤️ und Humor, Angestellter beim MZZ- Briefdienst 👍 Russen Freund😂",0
12596,"Lebe und arbeite als freier Journalist in der sonnigsten Ecke Deutschlands / Freiheitlich / Liken, teilen und folgen heißt nicht automatisch Zustimmung",0
19030,не пишіть мені р*сійською,1
34464,"Astronomy @ESO, Sustainable Energy & Transportation, Triathlon, Genealogy. Opinions are my own.",-1
7438,"Vote Politiques incorruptibles 
🟩Tazieff & écolo pas bobo
C'est Qui Le PATRON

Bloque #bullisme harceleurs #stalking #insultes en bande organisée de⛔#EnMarche",1
13967,"Z  -  Not politically correct  🏳️‍🌈⃠
                            Zero dosi 💉🖕
❌ No Green Pass",0
775,Foreign Affairs @formichenews | Enlarged Mediterranean @OSSMED_LUMSA @en_decode39 | emerging challenges @fondazionemedor | Indo Pacific @NATOfoundation,1
26128,"Global news broadcasting live from around the world bringing you the day’s biggest stories from the U.S., Europe, and the Middle East.",1
3777,PhD in International Marketing Management,-1
27277,"Keeping Ukrainians safe and informed 24/7
• Full map of alerts: https://t.co/7OIvfyfmkP

-

Built by Bernard Moerdler and part of Azara",1
6357,"survivor, realist, fly fisherman",1
24434,"Professeur de Collège, Intendant du Centre National de Formation des Maîtres de l’Enseignement Technique et Professionnel (CNFMETP) de Guérina",1
24817,Rabid #nafofella k9. Snacks on putino-fascist neo-czar imperialists and other scoundrels allergic to human rights.,-1
22703,Follow for News Alert | Global news the World 🌏 needs today |,1
16553,"Keeping Ukrainians safe and informed 24/7
• Full map of alerts: https://t.co/7OIvfyfUan

-

Built by Bernard Moerdler",0
26348,Not vegetarian,1
22518,"Black Death Metal Fan - Guitar Player 666
Digital version of album here - https://t.co/loOgeyvi5a",0
27526,"Viet Nam Vet, Medical Specialist, Political Junky, Proud Resister, #BlueWave2022, #BlueTsunami2022 #TheResistance #FBR , #BLM",1
30080,Proud of my Ukrainian heritage!,1
19563,"Open Source Intelligence, Reporting news from all over Ukraine. 
 
@NewsUkrainian24 back up account.

https://t.co/DirOI1AkD3",-1
5679,"Technical editor re research. Writer/Author. Writing thriller based in Ontario's North, doing research for 2 guidebooks I will write in '23. RT not endorsement.",1
1238,"Geopolitics - Foreign Policy -  International Leaks
YouTube - https://t.co/MHfyid7ZYb

For Business Query : Internationalleaksbusiness@gmail.com",1
6186,"A-politique depuis 2005, a voté 1 fois #RN pour Européenne 2019; Avec un avis critique sur tout, 1 seul amour la  🇫🇷",1
9992,#TowFella Amateur photographer from Northern #Norway currently busy being with #NAFOfellas #SlavaUkraini ! #NAFOExpansionIsNonNegotiable,1
26808,"Чужого нам не треба, але свого ми не віддамо!         #RussiaIsATerroristState",1
5536,Geopolitics - Foreign Policy - International Relations - Sarcasm - Sarcastic Youtuber - https://t.co/AkD6V13ttJ,1
34734,"Hamilton News, Traffic, Weather & Talk Radio. Listen online at https://t.co/MVaY3y4LWm 2021 RTDNA award winner for Investigative Journalism",0
18804,31 | Tesla Enthusiast ☀️🔋🚗 | SpaceX 🌍🚀 Renewable energy 🌳 news junkie - unbiased opinion - Help me get to 500 subscribers!,0
21277,We must become the change we want to see in the world. -- Mohandas K. Gandhi,0
3057,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",0
2707,"#EU IT/Cyber fellows 
against any extremisms in #Europe 
we support #ITArmyUKR  #NAFO #OFAN
#StandWithUkraine 
Tweets in EN FR DE IT LV ..",0
1343,Давно тут сижу,0
19058,Retweete d'alertes et opinions d'un journaliste-dessinateur avec carte de presse n°69709 . Dessins inclus.,0
14480,#wwe #fchansa #trashTV #goodbyedeutschland #hartzundherzlich #armesdeutschland,0
26322,Hintergrundberichte und Analysen aus der Ukraine,1
16894,"Artist/it/punk/
Go to my YouTube Xxxpvin 
for booking and features xxxpain555@gmail.com",0
13301,"Коссі та її біди з головою/

/Асексуальний бі романтик 💅/
Бандерівка націоналіста",1
10470,"Dans des temps de tromperie généralisée, le seul fait de dire la vérité est un acte révolutionnaire. 
- Citation de George Orwell.",-1
7847,Watching skies,0
5733,"Vielleicht gibt es schönere Zeiten, aber diese ist die unsere
Jean Paul Satre",0
5146,BSc. MEnvSci. DEdPsy. Phd. Never had the makings of a varsity athlete. Sir/Her.,0
18220,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",1
11406,Your Twitter posts from around the world give me the pleasure of experiencing and imagining the journey. Thank you so much as always.,0
14111,head of the Center for Civil Liberties (Ukraine)/ Democracy Defender Award of OSCE 2016,1
21850,"Goals: Stand up for justice, liberty, truth, reality.   Be aware of implicit bias.  Block asshattery.  Remember, physics wins in the end.  Take time to write.",0
30252,about mainstream media disinformation and propaganda,1
5508,"Having fun. If you are rude or call names, then you are immediately blocked.",0
26167,Chaser of light and master of parkour. #NAFO Member of the Elite Shit-posters,0
12722,"« Pétainiste sous Pétain, Gaulliste sous de Gaulle » Adolphe Benito Glandu 1985",0
1608,"I block all trolls, which includes those seeking to start a flame war and those launching personal attacks.",1
18028,locura,0
2816,not the genocide of the Ukrainian people,-1
24536,"Una democrazia, senza fondamenta liberali, è destinata in breve tempo a non restare una democrazia.",1
29663,Proud to be best known as #Dorian on #OneLifeToLIVE & grateful I've had 2 Covid shots + booster--Let's help keep each other SAFE plz!,-1
20033,"No momento de maior luz da nossa nação, regressaremos a era das trevas de 30 anos atrás. Que o grito da esperança e da liberdade jamais se curve ao fascismo.",1
20593,"Ideological sweet spot is pissing off conservatives and liberals and
I like taquitos.  -  no sarcasm warning",1
5327,все буде Україна,0
8485,SLAVA UKRAINI!!!!!!!🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,1
21590,"@corq's snark account. 

#cyber #linux #agitprop #cats #Україна 🤜 Bulture Brobby 🤛

🇺🇦 Currently in full #Ukraine News mode 🇺🇦

All cats retweeted.",0
3985,Je ne veux pas d'abonnés.. ni d'extrême droite.. ni d'extrême gauche,0
35124,"●|Repent & Put God 1st
●|Serial & Multi Entrepreneur
●|NFT
●|Financial Markets
●|Stocks 
●|Artist/Actor
●|Cryptocurrency
#creativesmartbanksworldwideuniversity",0
9827,SMM/PR assistant. If you want to support Ukraine I know people or foundations who need your donation. This is the best way to support us 🇺🇦,1
3489,"Deutschsprachiges Forum zur Ukraine:
Diskussionen, Tipps und Infos zu Reisen, Sprachen, Menschen, Visa, Kultur oder für nette Bekanntschaften in der Ukraine",0
18014,"🔞🇺🇦🏳️‍🌈
цвинтар недооцінених твітів",-1
34050,"Musician, Humanitarian, Egalitarian ✡️
#Democracy #VotingRights #WithRefugees
#RussiaIsATerroristState #GloryToUkraine",1
13236,Kids multiply! 3 kids+3 spouses+9 grands+ 2 spouses + 2 great grands=19 wonderful blessings ❤️,0
19471,"Donate to https://t.co/HolQqEwU85

YouTube - https://t.co/hkHOLbhKCn
Facebook - https://t.co/8fS4B2ks3b~
Website - https://t.co/6wIgN8QSsN

Slava Ukraini (Glory to Ukraine)",1
1276,Digital and Mobile platform for discovering and sharing news on the go.,1
